epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,365.813,0.74068,0.42019,0.96612,0.99758,0.99079,0.99494,0.81038,0.73901,0.34113,0.94398,0.00911395,0.00911395,0.00911395
181,367.768,0.75162,0.41478,0.96702,0.99562,0.99573,0.99465,0.80902,0.73898,0.33955,0.9449,0.009109,0.009109,0.009109
182,369.828,0.73444,0.41028,0.97121,0.9956,0.99607,0.99142,0.80605,0.7232,0.34005,0.93321,0.00910405,0.00910405,0.00910405
183,371.974,0.7271,0.41351,0.95217,0.9971,0.98906,0.99489,0.79761,0.7356,0.35325,0.94179,0.0090991,0.0090991,0.0090991
184,374.024,0.75265,0.41764,0.94296,0.99115,0.98705,0.98876,0.78267,0.75873,0.42984,0.95763,0.00909415,0.00909415,0.00909415
185,376.046,0.73974,0.42759,0.9617,0.99584,0.99183,0.995,0.79161,0.75083,0.35501,0.94792,0.0090892,0.0090892,0.0090892
186,378.042,0.74315,0.41798,0.97194,0.9892,0.99385,0.9948,0.80889,0.75417,0.35755,0.94404,0.00908425,0.00908425,0.00908425
187,380.074,0.75051,0.41905,0.97185,0.99516,0.99993,0.995,0.81139,0.7516,0.34442,0.94184,0.0090793,0.0090793,0.0090793
188,382.096,0.74694,0.4129,0.96401,0.99338,0.99709,0.99435,0.82442,0.73615,0.34016,0.94094,0.00907435,0.00907435,0.00907435
189,384.109,0.73896,0.41164,0.9609,0.99115,0.99729,0.99489,0.8226,0.7245,0.33067,0.94191,0.0090694,0.0090694,0.0090694
190,386.094,0.74489,0.41329,0.97393,0.9956,0.99832,0.99496,0.8147,0.73158,0.33354,0.94911,0.00906445,0.00906445,0.00906445
191,388.097,0.735,0.41797,0.96333,0.99453,0.99945,0.99493,0.81154,0.74008,0.33818,0.95253,0.0090595,0.0090595,0.0090595
192,390.078,0.72063,0.40574,0.96184,0.99551,1,0.995,0.81605,0.73376,0.3316,0.95004,0.00905455,0.00905455,0.00905455
193,392.14,0.73401,0.40212,0.95773,0.99196,0.99634,0.99262,0.81215,0.73697,0.33315,0.95435,0.0090496,0.0090496,0.0090496
194,394.172,0.73864,0.40505,0.97503,0.99492,0.99634,0.99468,0.80598,0.75644,0.33901,0.96071,0.00904465,0.00904465,0.00904465
195,396.138,0.74458,0.41029,0.96659,0.98782,0.98614,0.99437,0.80308,0.7473,0.34917,0.95933,0.0090397,0.0090397,0.0090397
196,398.161,0.72499,0.40458,0.96065,0.99764,0.99401,0.99493,0.81011,0.72842,0.33189,0.95178,0.00903475,0.00903475,0.00903475
197,400.274,0.72163,0.40287,0.95272,0.99101,0.99371,0.99347,0.80044,0.74527,0.34481,0.95868,0.0090298,0.0090298,0.0090298
198,402.297,0.73657,0.41467,0.97173,0.99051,0.99316,0.99461,0.8025,0.73176,0.34566,0.95615,0.00902485,0.00902485,0.00902485
199,404.338,0.72998,0.41296,0.96518,0.98929,0.99634,0.99397,0.80241,0.73236,0.33993,0.94548,0.0090199,0.0090199,0.0090199
200,406.351,0.73342,0.40641,0.95736,0.98018,0.98891,0.99392,0.80851,0.7237,0.3982,0.94232,0.00901495,0.00901495,0.00901495
201,408.331,0.73777,0.41703,0.95852,0.97223,0.99663,0.99315,0.80424,0.75915,0.35988,0.95348,0.00901,0.00901,0.00901
202,410.338,0.7117,0.40516,0.96284,0.99299,0.996,0.99486,0.80694,0.75625,0.33624,0.95412,0.00900505,0.00900505,0.00900505
203,412.316,0.73053,0.41269,0.95626,0.99432,0.99326,0.99496,0.80658,0.74725,0.34462,0.94787,0.0090001,0.0090001,0.0090001
204,414.33,0.72236,0.41479,0.95402,0.99136,0.99253,0.99311,0.80503,0.73393,0.33667,0.95081,0.00899515,0.00899515,0.00899515
205,416.417,0.71727,0.40755,0.95497,0.99402,1,0.995,0.81148,0.73499,0.34029,0.95166,0.0089902,0.0089902,0.0089902
206,418.452,0.73839,0.41332,0.96561,0.99517,0.99969,0.995,0.81916,0.71324,0.33128,0.93814,0.00898525,0.00898525,0.00898525
207,420.446,0.72707,0.40308,0.96426,0.99363,0.9972,0.99493,0.81474,0.71077,0.33408,0.93842,0.0089803,0.0089803,0.0089803
208,422.632,0.72753,0.40615,0.96082,0.98783,0.99316,0.99367,0.814,0.71911,0.33887,0.94635,0.00897535,0.00897535,0.00897535
209,424.638,0.75614,0.42262,0.97739,0.98899,0.99267,0.99168,0.81182,0.72163,0.34076,0.9494,0.0089704,0.0089704,0.0089704
210,426.695,0.7389,0.41983,0.97687,0.99215,0.994,0.99474,0.8232,0.71599,0.32733,0.94245,0.00896545,0.00896545,0.00896545
211,428.649,0.73034,0.41197,0.96681,0.98864,0.99342,0.99199,0.81581,0.73178,0.33576,0.94537,0.0089605,0.0089605,0.0089605
212,430.642,0.73781,0.41339,0.97345,0.98947,0.99634,0.99197,0.81635,0.70439,0.32531,0.93522,0.00895555,0.00895555,0.00895555
213,432.625,0.73383,0.414,0.97226,0.99182,0.99622,0.99493,0.82418,0.712,0.32208,0.94096,0.0089506,0.0089506,0.0089506
214,434.597,0.71907,0.40492,0.95803,0.99162,0.99683,0.995,0.8146,0.72379,0.33438,0.94394,0.00894565,0.00894565,0.00894565
215,436.601,0.71405,0.40097,0.95224,0.98942,0.99683,0.99489,0.81318,0.72591,0.33775,0.94531,0.0089407,0.0089407,0.0089407
216,438.647,0.72314,0.40635,0.96476,0.99177,0.99634,0.99211,0.80706,0.71986,0.34301,0.94697,0.00893575,0.00893575,0.00893575
217,440.607,0.71802,0.41641,0.96002,0.9912,0.99634,0.98986,0.80242,0.72524,0.34651,0.95353,0.0089308,0.0089308,0.0089308
218,442.624,0.72726,0.4053,0.96754,0.99177,0.99759,0.99496,0.80484,0.71833,0.33334,0.946,0.00892585,0.00892585,0.00892585
219,444.649,0.72105,0.39729,0.95837,0.98936,0.99634,0.99058,0.80372,0.72785,0.34518,0.94566,0.0089209,0.0089209,0.0089209
220,446.653,0.73701,0.40963,0.96072,0.98735,0.99634,0.99151,0.80268,0.73225,0.34257,0.94075,0.00891595,0.00891595,0.00891595
221,448.597,0.70362,0.39455,0.94524,0.99196,0.9963,0.99182,0.81401,0.7224,0.32655,0.93794,0.008911,0.008911,0.008911
222,450.689,0.72646,0.39709,0.95269,0.98828,1,0.99249,0.80755,0.73261,0.34508,0.93536,0.00890605,0.00890605,0.00890605
223,452.699,0.70567,0.39556,0.95224,0.99122,0.99634,0.98997,0.80716,0.71875,0.33974,0.92879,0.0089011,0.0089011,0.0089011
224,454.788,0.72179,0.40134,0.96002,0.99197,0.99634,0.98905,0.80707,0.72094,0.33907,0.93374,0.00889615,0.00889615,0.00889615
225,456.783,0.72593,0.40671,0.97012,0.98827,0.98681,0.99202,0.80614,0.72692,0.3456,0.93164,0.0088912,0.0088912,0.0088912
226,458.794,0.70561,0.39995,0.95165,0.99195,0.99377,0.99058,0.81129,0.73044,0.33966,0.93647,0.00888625,0.00888625,0.00888625
227,460.829,0.70351,0.39172,0.95968,0.99533,0.99634,0.98916,0.81335,0.72049,0.34105,0.92976,0.0088813,0.0088813,0.0088813
228,462.82,0.7038,0.39439,0.95855,0.99375,0.99625,0.99023,0.8099,0.71425,0.33539,0.93569,0.00887635,0.00887635,0.00887635
229,464.789,0.70769,0.38674,0.96175,0.99017,0.99937,0.9949,0.81889,0.71617,0.32855,0.94453,0.0088714,0.0088714,0.0088714
230,466.775,0.71322,0.39069,0.96878,0.99411,0.99391,0.99475,0.82189,0.706,0.32341,0.9412,0.00886645,0.00886645,0.00886645
231,468.753,0.69464,0.38369,0.95333,0.99545,0.99097,0.99464,0.81917,0.71663,0.33811,0.94463,0.0088615,0.0088615,0.0088615
232,470.776,0.7135,0.4024,0.9681,0.99426,0.98353,0.99473,0.8124,0.72987,0.3386,0.94401,0.00885655,0.00885655,0.00885655
233,472.742,0.70331,0.3854,0.95552,0.98535,0.99356,0.99486,0.81083,0.71552,0.33217,0.93522,0.0088516,0.0088516,0.0088516
234,474.777,0.7198,0.40716,0.96347,0.99006,0.99973,0.99493,0.81022,0.70728,0.32695,0.93474,0.00884665,0.00884665,0.00884665
235,476.834,0.71954,0.39932,0.95607,0.98388,0.98865,0.99433,0.81218,0.71324,0.35518,0.94252,0.0088417,0.0088417,0.0088417
236,478.839,0.7024,0.40131,0.95984,0.98413,0.98999,0.99199,0.80936,0.7462,0.35901,0.96705,0.00883675,0.00883675,0.00883675
237,480.87,0.71221,0.40394,0.9664,0.98688,0.99316,0.99327,0.80233,0.75437,0.34265,0.96659,0.0088318,0.0088318,0.0088318
238,482.881,0.70407,0.38116,0.94774,0.99196,1,0.995,0.82392,0.71237,0.31869,0.94895,0.00882685,0.00882685,0.00882685
239,484.912,0.70796,0.39996,0.96027,0.99532,0.99365,0.99493,0.82793,0.70171,0.33188,0.93155,0.0088219,0.0088219,0.0088219
240,486.87,0.70806,0.40427,0.94391,0.99239,0.99026,0.99483,0.81457,0.71364,0.33684,0.92715,0.00881695,0.00881695,0.00881695
241,488.868,0.71318,0.39313,0.94761,0.99182,0.99316,0.99002,0.80031,0.72152,0.35888,0.92762,0.008812,0.008812,0.008812
242,490.922,0.70443,0.38874,0.95146,0.99015,0.99085,0.99189,0.79797,0.7387,0.35488,0.94551,0.00880705,0.00880705,0.00880705
243,492.918,0.70717,0.3886,0.94562,0.9859,0.99316,0.99154,0.81298,0.71666,0.35063,0.937,0.0088021,0.0088021,0.0088021
244,494.931,0.70044,0.40018,0.94481,0.99534,0.99634,0.99025,0.81676,0.7177,0.32857,0.93637,0.00879715,0.00879715,0.00879715
245,496.914,0.70423,0.39416,0.94311,0.9941,0.99166,0.99109,0.80247,0.72333,0.36059,0.94097,0.0087922,0.0087922,0.0087922
246,498.965,0.70778,0.40156,0.9616,0.9862,0.99634,0.99108,0.80213,0.72642,0.34363,0.94958,0.00878725,0.00878725,0.00878725
247,500.963,0.70631,0.39257,0.95282,0.98832,0.99316,0.99123,0.80594,0.71021,0.33313,0.94101,0.0087823,0.0087823,0.0087823
248,503.113,0.70905,0.39041,0.95573,0.99378,0.99634,0.99464,0.81535,0.70132,0.32337,0.93177,0.00877735,0.00877735,0.00877735
249,505.048,0.68577,0.38617,0.95194,0.99634,0.99634,0.99493,0.81851,0.7158,0.3199,0.9291,0.0087724,0.0087724,0.0087724
250,507.118,0.7028,0.38477,0.94206,0.99411,0.99531,0.9949,0.80685,0.75109,0.33684,0.93584,0.00876745,0.00876745,0.00876745
251,509.143,0.68964,0.38319,0.93567,0.99269,0.99634,0.99398,0.81487,0.72768,0.32002,0.93433,0.0087625,0.0087625,0.0087625
252,511.133,0.69986,0.39305,0.96146,0.99376,0.99634,0.99486,0.80007,0.73968,0.32946,0.95089,0.00875755,0.00875755,0.00875755
253,513.129,0.70411,0.38176,0.95182,0.99739,0.99591,0.995,0.8086,0.73427,0.32797,0.94815,0.0087526,0.0087526,0.0087526
254,515.125,0.69148,0.38488,0.95467,0.98589,0.98387,0.99425,0.81094,0.71831,0.35568,0.94493,0.00874765,0.00874765,0.00874765
255,517.144,0.6957,0.37586,0.94792,0.99156,0.99614,0.99126,0.80121,0.72861,0.32753,0.94794,0.0087427,0.0087427,0.0087427
256,519.197,0.69698,0.39298,0.9502,0.99169,0.99585,0.98924,0.79899,0.71973,0.32846,0.94417,0.00873775,0.00873775,0.00873775
257,521.158,0.68244,0.37706,0.94098,0.99245,0.99634,0.99471,0.82048,0.70845,0.31543,0.93665,0.0087328,0.0087328,0.0087328
258,523.149,0.69476,0.39408,0.96182,0.99222,0.99536,0.99486,0.81463,0.71323,0.32437,0.93921,0.00872785,0.00872785,0.00872785
259,525.131,0.70603,0.38265,0.95677,0.99069,0.99815,0.99489,0.82376,0.69297,0.31723,0.93312,0.0087229,0.0087229,0.0087229
260,527.1,0.69293,0.38552,0.95584,0.99416,0.99457,0.99489,0.8234,0.69575,0.31913,0.94132,0.00871795,0.00871795,0.00871795
261,529.186,0.69336,0.38111,0.95659,0.9954,0.99209,0.99489,0.8204,0.71723,0.32137,0.95288,0.008713,0.008713,0.008713
262,531.212,0.70337,0.38298,0.94753,0.99537,0.99316,0.99473,0.8166,0.71246,0.32024,0.94989,0.00870805,0.00870805,0.00870805
263,533.165,0.69205,0.39329,0.94881,0.99476,0.99634,0.99289,0.8141,0.69907,0.31769,0.9477,0.0087031,0.0087031,0.0087031
264,535.211,0.69488,0.38933,0.95051,0.9914,0.99634,0.9893,0.81181,0.69231,0.32477,0.94189,0.00869815,0.00869815,0.00869815
265,537.224,0.69022,0.37744,0.94835,0.99363,0.99267,0.98913,0.81335,0.69611,0.32579,0.94268,0.0086932,0.0086932,0.0086932
266,539.269,0.69656,0.38823,0.95899,0.99062,0.99316,0.99162,0.80194,0.72408,0.34191,0.94609,0.00868825,0.00868825,0.00868825
267,541.249,0.66993,0.36495,0.93238,0.99029,0.99104,0.99344,0.80833,0.71875,0.33768,0.94506,0.0086833,0.0086833,0.0086833
268,543.271,0.69706,0.37073,0.95827,0.99117,0.99634,0.99451,0.81384,0.69374,0.31451,0.93611,0.00867835,0.00867835,0.00867835
269,545.242,0.6923,0.3744,0.94633,0.99082,0.9961,0.99323,0.81368,0.70296,0.31482,0.93544,0.0086734,0.0086734,0.0086734
270,547.257,0.69516,0.39208,0.95114,0.98869,0.99357,0.98916,0.81675,0.69787,0.32702,0.93653,0.00866845,0.00866845,0.00866845
271,549.306,0.67318,0.37792,0.93891,0.99226,0.98999,0.99307,0.80639,0.71951,0.33967,0.94681,0.0086635,0.0086635,0.0086635
272,551.381,0.70833,0.39355,0.95633,0.9924,0.99634,0.98896,0.80868,0.69985,0.32122,0.93567,0.00865855,0.00865855,0.00865855
273,553.416,0.71033,0.38804,0.94666,0.99388,0.99634,0.992,0.81192,0.69834,0.30917,0.93885,0.0086536,0.0086536,0.0086536
274,555.556,0.6827,0.366,0.94147,0.9927,0.99634,0.99067,0.81557,0.69149,0.31558,0.93097,0.00864865,0.00864865,0.00864865
275,557.491,0.6763,0.36844,0.9432,0.99174,0.99634,0.99079,0.81302,0.68894,0.32084,0.92255,0.0086437,0.0086437,0.0086437
276,559.53,0.68895,0.37304,0.944,0.99452,0.98405,0.99476,0.82162,0.7116,0.31579,0.9212,0.00863875,0.00863875,0.00863875
277,561.548,0.68697,0.38593,0.94224,0.9977,0.98874,0.99496,0.81563,0.71659,0.31193,0.92462,0.0086338,0.0086338,0.0086338
278,563.619,0.6802,0.3813,0.9477,0.997,0.98954,0.9946,0.82075,0.70724,0.3147,0.92432,0.00862885,0.00862885,0.00862885
279,565.619,0.67822,0.36915,0.93981,0.99502,0.99283,0.99252,0.81885,0.70087,0.32392,0.92337,0.0086239,0.0086239,0.0086239
280,567.647,0.66728,0.37699,0.94134,0.99291,0.9932,0.99305,0.82215,0.70714,0.32221,0.92319,0.00861895,0.00861895,0.00861895
281,569.574,0.69679,0.38888,0.94591,0.98415,0.98094,0.99096,0.8093,0.72068,0.34004,0.92981,0.008614,0.008614,0.008614
282,571.582,0.69299,0.37905,0.94923,0.98627,0.98788,0.99287,0.82145,0.695,0.33282,0.91692,0.00860905,0.00860905,0.00860905
283,573.563,0.66458,0.37635,0.93856,0.99136,0.9851,0.99442,0.81915,0.70355,0.3249,0.9233,0.0086041,0.0086041,0.0086041
284,575.542,0.68027,0.37386,0.94475,0.99071,0.99596,0.99221,0.80975,0.7177,0.32087,0.93498,0.00859915,0.00859915,0.00859915
285,577.532,0.69639,0.38029,0.94853,0.98936,0.99634,0.99205,0.80692,0.70953,0.32055,0.93738,0.0085942,0.0085942,0.0085942
286,579.518,0.66963,0.37138,0.94418,0.99214,0.99634,0.99411,0.81406,0.72432,0.31648,0.94918,0.00858925,0.00858925,0.00858925
287,581.495,0.67238,0.37186,0.93469,0.99248,0.99634,0.99344,0.82614,0.70535,0.31222,0.94475,0.0085843,0.0085843,0.0085843
288,583.586,0.6945,0.3877,0.94493,0.99266,0.99351,0.99354,0.81608,0.72034,0.32015,0.94748,0.00857935,0.00857935,0.00857935
289,585.527,0.69796,0.38481,0.95177,0.9974,0.99316,0.99489,0.81704,0.72876,0.32095,0.9488,0.0085744,0.0085744,0.0085744
290,587.509,0.68398,0.37048,0.9453,0.99115,0.99634,0.99216,0.8172,0.73416,0.32078,0.9442,0.00856945,0.00856945,0.00856945
291,589.462,0.67542,0.37499,0.94605,0.9957,0.9993,0.995,0.82457,0.72012,0.31545,0.9415,0.0085645,0.0085645,0.0085645
292,591.479,0.68535,0.36822,0.94314,0.99881,1,0.995,0.83064,0.70274,0.30534,0.94164,0.00855955,0.00855955,0.00855955
293,593.486,0.66897,0.37103,0.94464,0.9956,0.99634,0.99207,0.82028,0.70448,0.30787,0.94692,0.0085546,0.0085546,0.0085546
294,595.449,0.67371,0.36584,0.94527,0.99239,0.99634,0.9948,0.81761,0.72048,0.3146,0.94355,0.00854965,0.00854965,0.00854965
295,597.41,0.66338,0.35789,0.93618,0.99484,0.99634,0.99496,0.80748,0.74497,0.31947,0.94979,0.0085447,0.0085447,0.0085447
296,599.448,0.68062,0.37549,0.93953,0.99757,0.99634,0.99496,0.80014,0.73335,0.31826,0.94339,0.00853975,0.00853975,0.00853975
297,601.469,0.69583,0.3812,0.94996,0.99509,0.99762,0.99496,0.81064,0.71153,0.31881,0.94168,0.0085348,0.0085348,0.0085348
298,603.432,0.69139,0.38063,0.94936,0.99544,0.99373,0.995,0.81185,0.73495,0.32646,0.9495,0.00852985,0.00852985,0.00852985
299,605.398,0.67789,0.36826,0.94657,0.99535,0.99406,0.995,0.8128,0.71474,0.31836,0.94826,0.0085249,0.0085249,0.0085249
300,607.363,0.68371,0.37344,0.95723,0.99861,0.99204,0.99496,0.82077,0.70333,0.31179,0.94469,0.00851995,0.00851995,0.00851995
301,609.49,0.69251,0.38632,0.95554,0.99299,0.99188,0.99238,0.82214,0.70364,0.32018,0.94274,0.008515,0.008515,0.008515
302,611.511,0.6809,0.375,0.9413,0.99133,0.98852,0.98886,0.81732,0.69879,0.32357,0.93276,0.00851005,0.00851005,0.00851005
303,613.544,0.67179,0.372,0.92892,0.99151,0.9919,0.9896,0.81408,0.69617,0.32044,0.92921,0.0085051,0.0085051,0.0085051
304,615.655,0.68503,0.36967,0.94289,0.9925,0.99267,0.99059,0.80865,0.69983,0.3224,0.92836,0.00850015,0.00850015,0.00850015
305,617.755,0.66638,0.3704,0.94343,0.98524,0.99864,0.99475,0.81778,0.68837,0.31505,0.92466,0.0084952,0.0084952,0.0084952
306,619.832,0.66857,0.3705,0.9375,0.99261,0.99609,0.99212,0.81351,0.69078,0.31645,0.92311,0.00849025,0.00849025,0.00849025
307,621.866,0.67876,0.37333,0.9423,0.99309,0.99263,0.99122,0.80403,0.69959,0.31928,0.92645,0.0084853,0.0084853,0.0084853
308,623.989,0.67169,0.37166,0.94675,0.9905,0.98757,0.99173,0.80558,0.71518,0.33477,0.93095,0.00848035,0.00848035,0.00848035
309,625.975,0.66158,0.36501,0.94284,0.98977,0.9935,0.99097,0.81617,0.68343,0.32025,0.92705,0.0084754,0.0084754,0.0084754
310,628.077,0.68437,0.37847,0.9483,0.99277,0.99449,0.99061,0.82245,0.6902,0.3162,0.92812,0.00847045,0.00847045,0.00847045
311,630.161,0.67255,0.3596,0.93908,0.98574,0.99634,0.99009,0.82333,0.69448,0.32106,0.93233,0.0084655,0.0084655,0.0084655
312,632.269,0.67045,0.3668,0.93866,0.98692,0.99962,0.99464,0.83279,0.69243,0.31077,0.93183,0.00846055,0.00846055,0.00846055
313,634.257,0.66329,0.36228,0.94186,0.98751,0.99316,0.99434,0.81692,0.70536,0.31541,0.93924,0.0084556,0.0084556,0.0084556
314,636.306,0.66203,0.37127,0.93928,0.99209,0.99316,0.99001,0.81734,0.69955,0.31615,0.93049,0.00845065,0.00845065,0.00845065
315,638.316,0.69432,0.37175,0.95054,0.9923,0.99316,0.99299,0.8346,0.68402,0.3096,0.92902,0.0084457,0.0084457,0.0084457
316,640.583,0.67073,0.36945,0.94351,0.99064,0.99511,0.99426,0.82576,0.69275,0.31124,0.93383,0.00844075,0.00844075,0.00844075
317,642.579,0.68099,0.37636,0.94861,0.98686,0.99297,0.98739,0.81549,0.6891,0.32003,0.93669,0.0084358,0.0084358,0.0084358
318,644.646,0.65606,0.3699,0.94295,0.9851,0.99086,0.98871,0.8178,0.6952,0.31717,0.93723,0.00843085,0.00843085,0.00843085
319,646.688,0.68566,0.36776,0.94651,0.99514,1,0.99482,0.82811,0.70485,0.30347,0.93971,0.0084259,0.0084259,0.0084259
320,648.722,0.68315,0.37367,0.95205,0.99493,1,0.99496,0.82482,0.70544,0.30668,0.94345,0.00842095,0.00842095,0.00842095
321,650.739,0.66291,0.36925,0.94478,0.99494,0.99652,0.99496,0.81692,0.70514,0.30211,0.94344,0.008416,0.008416,0.008416
322,652.784,0.67958,0.37414,0.94456,0.99246,0.99634,0.99493,0.82102,0.68853,0.3103,0.93868,0.00841105,0.00841105,0.00841105
323,654.777,0.67153,0.36472,0.95161,0.99515,0.99964,0.99493,0.82427,0.69373,0.30076,0.93275,0.0084061,0.0084061,0.0084061
324,656.821,0.65953,0.36329,0.94183,0.99539,1,0.995,0.82038,0.67856,0.29511,0.9225,0.00840115,0.00840115,0.00840115
325,658.808,0.65531,0.35528,0.92604,0.99953,0.99985,0.995,0.83073,0.67587,0.29899,0.91692,0.0083962,0.0083962,0.0083962
326,660.832,0.6517,0.36126,0.93235,0.99217,0.99387,0.99493,0.82491,0.68946,0.30898,0.91556,0.00839125,0.00839125,0.00839125
327,662.812,0.68124,0.38379,0.93827,0.99453,0.99634,0.99291,0.82181,0.69211,0.3075,0.92681,0.0083863,0.0083863,0.0083863
328,664.799,0.66974,0.36798,0.94163,0.99201,0.99684,0.9949,0.821,0.7013,0.31113,0.93256,0.00838135,0.00838135,0.00838135
329,666.886,0.67352,0.36989,0.94934,0.98985,0.99634,0.99318,0.8152,0.70392,0.31779,0.93485,0.0083764,0.0083764,0.0083764
330,668.874,0.67031,0.36345,0.93991,0.99123,0.99595,0.99174,0.81907,0.70576,0.31648,0.9413,0.00837145,0.00837145,0.00837145
331,670.871,0.65746,0.36261,0.93795,0.99263,0.99634,0.99127,0.8209,0.7038,0.31307,0.94586,0.0083665,0.0083665,0.0083665
332,672.882,0.65512,0.36778,0.94858,0.99284,0.99634,0.99133,0.81136,0.71744,0.3136,0.95636,0.00836155,0.00836155,0.00836155
333,674.9,0.64697,0.34506,0.92654,0.99234,0.99634,0.99041,0.81455,0.70414,0.31062,0.94659,0.0083566,0.0083566,0.0083566
334,676.926,0.67843,0.36614,0.95349,0.9906,0.99634,0.99075,0.82191,0.70895,0.3155,0.94422,0.00835165,0.00835165,0.00835165
335,678.881,0.66076,0.36184,0.93743,0.99193,0.99634,0.99019,0.82128,0.69905,0.31026,0.94205,0.0083467,0.0083467,0.0083467
336,680.897,0.66014,0.367,0.94299,0.99217,0.99626,0.99039,0.8219,0.68973,0.30339,0.93872,0.00834175,0.00834175,0.00834175
337,682.871,0.65849,0.35445,0.94313,0.9918,0.99634,0.98966,0.81645,0.68485,0.30241,0.9374,0.0083368,0.0083368,0.0083368
338,684.96,0.67104,0.36445,0.94398,0.99249,0.99561,0.992,0.81096,0.68947,0.33423,0.93622,0.00833185,0.00833185,0.00833185
339,686.94,0.6656,0.3617,0.95064,0.99204,0.99679,0.99405,0.82257,0.68405,0.30897,0.93143,0.0083269,0.0083269,0.0083269
340,689.045,0.65274,0.35263,0.932,0.98332,0.99807,0.9949,0.815,0.70078,0.30943,0.94229,0.00832195,0.00832195,0.00832195
341,691.07,0.66523,0.36629,0.93935,0.99443,0.994,0.99496,0.81499,0.69748,0.30783,0.9435,0.008317,0.008317,0.008317
342,693.225,0.66353,0.35689,0.93994,0.9919,0.99705,0.995,0.81987,0.71026,0.30885,0.9442,0.00831205,0.00831205,0.00831205
343,695.194,0.65148,0.35619,0.93744,0.995,0.99683,0.99496,0.8234,0.70043,0.31163,0.93019,0.0083071,0.0083071,0.0083071
344,697.199,0.6786,0.37217,0.96216,0.99619,0.98999,0.9949,0.82284,0.6788,0.31759,0.91994,0.00830215,0.00830215,0.00830215
345,699.176,0.64437,0.3503,0.93134,0.9954,0.99634,0.98963,0.817,0.69465,0.31062,0.92411,0.0082972,0.0082972,0.0082972
346,701.17,0.66511,0.36203,0.93106,0.99224,0.99691,0.99496,0.81535,0.70469,0.30447,0.92453,0.00829225,0.00829225,0.00829225
347,703.146,0.6589,0.36529,0.93638,0.99421,0.99567,0.99115,0.80933,0.71183,0.31181,0.93277,0.0082873,0.0082873,0.0082873
348,705.117,0.6661,0.36988,0.93885,0.99082,1,0.99496,0.81229,0.71022,0.30492,0.93791,0.00828235,0.00828235,0.00828235
349,707.11,0.65191,0.35129,0.93646,0.9974,0.99467,0.995,0.81333,0.71186,0.30541,0.94082,0.0082774,0.0082774,0.0082774
350,709.117,0.64445,0.35644,0.94049,0.99267,0.99651,0.99201,0.8261,0.67919,0.29278,0.92525,0.00827245,0.00827245,0.00827245
351,711.088,0.64805,0.35489,0.92671,0.9961,0.99634,0.99496,0.82568,0.68645,0.2942,0.92966,0.0082675,0.0082675,0.0082675
352,713.126,0.6515,0.35109,0.93891,0.9948,0.99699,0.99493,0.83065,0.69731,0.30396,0.93593,0.00826255,0.00826255,0.00826255
353,715.118,0.65861,0.35665,0.94224,0.99466,0.99629,0.99493,0.82624,0.69105,0.30301,0.93539,0.0082576,0.0082576,0.0082576
354,717.075,0.66679,0.36235,0.94425,0.99498,0.99634,0.99489,0.81756,0.69105,0.30304,0.93132,0.00825265,0.00825265,0.00825265
355,719.202,0.6444,0.35026,0.92283,0.99206,0.99634,0.98994,0.82095,0.6826,0.31406,0.92751,0.0082477,0.0082477,0.0082477
356,721.178,0.64806,0.34926,0.92533,0.99226,0.99634,0.99141,0.82623,0.67722,0.31005,0.91552,0.00824275,0.00824275,0.00824275
357,723.15,0.65471,0.35589,0.93025,0.98861,0.99349,0.99272,0.82674,0.68412,0.313,0.91765,0.0082378,0.0082378,0.0082378
358,725.159,0.63809,0.35198,0.92478,0.99506,0.9971,0.995,0.8096,0.71115,0.30441,0.92954,0.00823285,0.00823285,0.00823285
359,727.135,0.65324,0.34879,0.93323,0.9919,0.99713,0.995,0.81224,0.70492,0.30457,0.93251,0.0082279,0.0082279,0.0082279
360,729.134,0.6252,0.34735,0.92324,0.99156,0.99931,0.995,0.80593,0.70221,0.30306,0.93697,0.00822295,0.00822295,0.00822295
361,731.156,0.63492,0.3437,0.92341,0.9945,1,0.99496,0.81863,0.692,0.29841,0.93318,0.008218,0.008218,0.008218
362,733.148,0.65246,0.3624,0.94359,0.99379,0.99833,0.99496,0.81239,0.69725,0.29987,0.93946,0.00821305,0.00821305,0.00821305
363,735.11,0.65594,0.3506,0.93793,0.99747,0.99915,0.995,0.8134,0.68373,0.30158,0.936,0.0082081,0.0082081,0.0082081
364,737.153,0.66988,0.37753,0.9563,0.99832,0.99638,0.995,0.81956,0.70056,0.30696,0.93703,0.00820315,0.00820315,0.00820315
365,739.1,0.65598,0.36359,0.93633,0.99831,0.98999,0.99452,0.81156,0.7121,0.31438,0.94015,0.0081982,0.0081982,0.0081982
366,741.099,0.62662,0.34965,0.92581,0.99436,0.99929,0.99496,0.83239,0.67872,0.29827,0.92815,0.00819325,0.00819325,0.00819325
367,743.123,0.65464,0.36009,0.93311,0.99732,0.99271,0.99493,0.81987,0.69201,0.29713,0.93548,0.0081883,0.0081883,0.0081883
368,745.117,0.64891,0.35027,0.9369,0.99213,0.99768,0.99496,0.82437,0.69808,0.29946,0.94307,0.00818335,0.00818335,0.00818335
